accommodation_type,author,author_type,deal_type,district,finish_type,floor,floors_count,heating_type,house_material_type,house_number,kitchen_meters,living_meters,location,object_type,phone,price,residential_complex,rooms_count,street,total_meters,underground,url,year_of_construction
flat,Владис Центральное,real_estate_agent,sale,Центральный,-1,2,9,-1,-1,39,8 м²,36 м²,Новосибирск,-1,79130134356,6520000,,3, Гоголя,55.0,Маршала Покрышкина,https://novosibirsk.cian.ru/sale/flat/327164152/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1965
flat,ПРОЕКТ,real_estate_agent,sale,Первомайский,-1,6,9,-1,-1,3,8 м²,38 м²,Новосибирск,-1,79137128537,6500000,,3, Чапаева,59.0,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/327163942/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1987
flat,Дельта,real_estate_agent,sale,Советский,-1,3,10,-1,-1,3А,"8,8 м²","38,6 м²",Новосибирск,-1,79138938412,6500000,,3, Вахтангова,62.7,,https://novosibirsk.cian.ru/sale/flat/322235366/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Заельцовский,-1,5,5,-1,-1,1,9 м²,"42,7 м²",Новосибирск,-1,79861245799,6500000,,3, Аэропорт,73.4,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324204853/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2011
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,9,9,-1,-1,22,"7,3 м²","40,1 м²",Новосибирск,-1,79337836904,6500000,,3, Фадеева,65.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326968035/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1993
flat,ВИЛИЯ,real_estate_agent,sale,Октябрьский,-1,2,10,-1,-1,1,"8,5 м²","45,5 м²",Новосибирск,-1,79134727632,6500000,Плющихинский,3, Плющихинская,59.02,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/297263788/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2021
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,3,9,-1,-1,1/2,"10,7 м²","38,7 м²",Новосибирск,-1,79390418017,6500000,Мкрн. Родники,3, Тюленина,63.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/327109086/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1990
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,3,9,-1,-1,88,7 м²,"39,4 м²",Новосибирск,-1,79390416277,6500000,,3, Петухова,60.1,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/322986885/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1977
flat,ЖИЛФОНД,real_estate_agent,sale,Заельцовский,-1,4,9,-1,-1,18,"7,2 м²","42,4 м²",Новосибирск,-1,79365424970,6500000,,3, Дуси Ковальчук,60.3,Гагаринская,https://novosibirsk.cian.ru/sale/flat/326926338/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1981
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,1,5,-1,-1,260,"5,5 м²","45,2 м²",Новосибирск,-1,79344755689,6500000,,3, Бориса Богаткова,60.8,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326968034/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1967
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,4,10,-1,-1,14,"8,5 м²","44,7 м²",Новосибирск,-1,79942581279,6500000,Просторный,3, Николая Сотникова,58.2,Студенческая,https://novosibirsk.cian.ru/sale/flat/326201706/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2019
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,10,10,-1,-1,31,"9,1 м²","40,9 м²",Новосибирск,-1,79861199584,6500000,,3, В. Высоцкого,66.2,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326055820/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1992
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,1,9,-1,-1,108,"8,2 м²","39,9 м²",Новосибирск,-1,79344759013,6500000,,3,Выборная ,63.5,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/319375393/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1987
flat,Калининское,real_estate_agent,sale,Дзержинский,-1,5,6,-1,-1,30/3,25 м²,45 м²,Новосибирск,-1,79139324382,6500000,,3,проспект Дзержинского,78.0,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/322596213/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,Astron Estate,real_estate_agent,sale,Калининский,-1,3,9,-1,-1,138,9 м²,42 м²,Новосибирск,-1,79134735982,6500000,,3, Кропоткина,58.9,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/323965969/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,Департамент недвижимости и права,real_estate_agent,sale,Калининский,-1,7,10,-1,-1,42,"6,8 м²",42 м²,Новосибирск,-1,79134730801,6500000,,3, Объединения,58.6,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324974803/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1974
flat,ЛЕГКО,real_estate_agent,sale,Дзержинский,-1,1,5,-1,-1,254,"5,8 м²","45,7 м²",Новосибирск,-1,79137339452,6500000,,3, Бориса Богаткова,61.3,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/327027479/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1967
flat,НИЦ,real_estate_agent,sale,Октябрьский,-1,2,10,-1,-1,49,"13,7 м²","41,9 м²",Новосибирск,-1,79138924512,6500000,Плющихинский,3, Татьяны Снежиной,75.8,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/324466495/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2010
flat,Люди,real_estate_agent,sale,Октябрьский,-1,6,9,-1,-1,24,7 м²,42 м²,Новосибирск,-1,79137522431,6500000,,3,Вилюйская ,61.0,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/323346173/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,Город 54,real_estate_agent,sale,Ленинский,-1,6,10,-1,-1,18/1,"9,1 м²","40,5 м²",Новосибирск,-1,79137951066,6500000,,3,Киевская ,66.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326939021/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1990
flat,ГРАНОВИТ,real_estate_agent,sale,Кировский,-1,6,24,-1,-1,162,"18,8 м²","27,3 м²",Новосибирск,-1,79137603106,6500000,Матрешкин двор,3, Петухова,59.8,Спортивная,https://novosibirsk.cian.ru/sale/flat/326257837/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2023
flat,СИБИРЬ-НЕДВИЖИМОСТЬ,real_estate_agent,sale,Дзержинский,-1,5,5,-1,-1,1,6 м²,47 м²,Новосибирск,-1,79138923697,6500000,,3, Полякова,58.4,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/309461523/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1989
flat,ID 13351425,realtor,sale,Ленинский,-1,9,10,-1,-1,71,"7,2 м²","42,2 м²",Новосибирск,-1,79134730221,6520000,,3,Троллейная ,63.3,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/305631429/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,9,9,-1,-1,212/1,"7,2 м²","41,2 м²",Новосибирск,-1,79390438669,6590000,,3, Бориса Богаткова,62.4,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326239534/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1973
flat,Планета Недвижимости -подразделение ООО Лаки,real_estate_agent,sale,Ленинский,-1,8,9,-1,-1,90,"8,2 м²",39 м²,Новосибирск,-1,79137712629,6580000,,3, Пархоменко,62.7,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/323052952/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,5,5,-1,-1,52,"9,8 м²","49,4 м²",Новосибирск,-1,79344755002,6600000,,3,Трикотажная ,80.7,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/315806494/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1957
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,9,9,-1,-1,5,"7,1 м²","42,3 м²",Новосибирск,-1,79893050236,6600000,,3, Адриена Лежена,60.1,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/320044111/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1974
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,10,17,-1,-1,22/3,18 м²,-1,Новосибирск,-1,79318959506,6600000,Акварельный 3.0,3, Александра Чистякова,58.0,Студенческая,https://novosibirsk.cian.ru/sale/flat/326342476/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2022
flat,ЖИЛФОНД,real_estate_agent,sale,Ленинский,-1,9,9,-1,-1,20,9 м²,40 м²,Новосибирск,-1,79390417164,6600000,,3,Троллейная ,60.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/325703421/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1981
flat,ЖИЛФОНД,real_estate_agent,sale,Ленинский,-1,5,5,-1,-1,15/1,7 м²,"38,8 м²",Новосибирск,-1,79318957187,6600000,,3,Геодезическая ,58.3,Студенческая,https://novosibirsk.cian.ru/sale/flat/323930587/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1976
flat,Владис Центральное,real_estate_agent,sale,Дзержинский,-1,8,9,-1,-1,37/1,"6,8 м²","37,5 м²",Новосибирск,-1,79130134356,6600000,,3, Кошурникова,56.3,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326393777/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1972
flat,Ключи,real_estate_agent,sale,Ленинский,-1,9,9,-1,-1,69,"7,2 м²",42 м²,Новосибирск,-1,79137522390,6600000,,3,Степная ,60.5,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326653009/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1986
flat,Русский фонд Недвижимости,real_estate_agent,sale,Железнодорожный,-1,6,9,-1,-1,5,"5,3 м²",41 м²,Новосибирск,-1,79138925365,6700000,,3, Вокзальная магистраль,58.3,Площадь Гарина-Михайловского,https://novosibirsk.cian.ru/sale/flat/326091138/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1969
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,5,9,-1,-1,5,"13,5 м²","42,8 м²",Новосибирск,-1,79390413124,6700000,Мкрн. Родники,3, Михаила Немыткина,73.5,Заельцовская,https://novosibirsk.cian.ru/sale/flat/302275022/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2016
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,2,5,-1,-1,167,5 м²,"45,5 м²",Новосибирск,-1,79842346803,6700000,,3, Бориса Богаткова,61.0,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/311463098/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1969
flat,СТАН,real_estate_agent,sale,Кировский,-1,10,10,-1,-1,18,13 м²,57 м²,Новосибирск,-1,79134736040,6700000,Просторный,3, Виктора Шевелева,87.0,Студенческая,https://novosibirsk.cian.ru/sale/flat/313327889/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2019
flat,Владис Центральное,real_estate_agent,sale,Советский,-1,5,9,-1,-1,3,"8,9 м²","38,8 м²",Новосибирск,-1,79130134356,6650000,,3, Экваторная,63.6,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/326514666/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1984
flat,ЕВРОДОМ,real_estate_agent,sale,Заельцовский,-1,1,5,-1,-1,120/1,"7,6 м²","38,9 м²",Новосибирск,-1,79137949358,6650000,,3, Кропоткина,59.0,Гагаринская,https://novosibirsk.cian.ru/sale/flat/324303858/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,КЛЕВЕР,real_estate_agent,sale,Дзержинский,-1,2,5,-1,-1,1А,"6,7 м²","49,7 м²",Новосибирск,-1,79134731522,6666666,,3,Промышленная ,70.8,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/317750755/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,Поляков,real_estate_agent,sale,Калининский,-1,10,10,-1,-1,1,"10,2 м²",40 м²,Новосибирск,-1,79139839211,6650000,Мкрн. Родники,3, Краузе,68.1,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324333657/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2006
flat,Планета,real_estate_agent,sale,Заельцовский,-1,2,5,-1,-1,408А,6 м²,41 м²,Новосибирск,-1,79133711566,6700000,,3, Дуси Ковальчук,62.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326672431/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1964
flat,ВАШ ВЫБОР,real_estate_agent,sale,Ленинский,-1,3,5,-1,-1,23,"6,1 м²",44 м²,Новосибирск,-1,79138922792,6750000,,3,Геодезическая ,58.0,Студенческая,https://novosibirsk.cian.ru/sale/flat/319609529/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Ленинский,-1,1,10,-1,-1,13,"13,4 м²","42,8 м²",Новосибирск,-1,79333194661,6800000,Чистая слобода,3,Спортивная ,73.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/327161819/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2015
flat,METRAGE,real_estate_agent,sale,Ленинский,-1,9,10,-1,-1,58,"8,5 м²","38,1 м²",Новосибирск,-1,79139113257,6800000,,3,Планировочная ,61.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/316257132/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1993
flat,Сфера,real_estate_agent,sale,Первомайский,-1,9,9,-1,-1,176,8 м²,45 м²,Новосибирск,-1,79137527934,6800000,,3,Первомайская ,61.3,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/326201526/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1984
flat,ДомианНСК,real_estate_agent,sale,Первомайский,-1,1,10,-1,-1,4,"11,4 м²","41,8 м²",Новосибирск,-1,79133711830,6800000,Весенний,3, Заречная,78.5,Спортивная,https://novosibirsk.cian.ru/sale/flat/284734356/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,2,4,-1,-1,1/2,10 м²,"48,3 м²",Новосибирск,-1,79390416174,6870000,,3, Ярослава Гашека,72.3,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/320978025/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1985
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,4,10,-1,-1,44/6,"8,2 м²","38,1 м²",Новосибирск,-1,79390415013,6800000,,3, Сибиряков-Гвардейцев,61.3,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326902679/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1989
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,6,10,-1,-1,3,"12,8 м²","56,4 м²",Новосибирск,-1,79390389079,6850000,Просторный,3, Николая Сотникова,86.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/320725613/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2023
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,7,9,-1,-1,182,7 м²,"41,3 м²",Новосибирск,-1,79942584291,6850000,,3,Ленинградская ,62.5,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/315312559/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1976
flat,ЖИЛФОНД,real_estate_agent,sale,Железнодорожный,-1,8,9,-1,-1,5,"5,5 м²",39 м²,Новосибирск,-1,79842346803,6850000,,3, Вокзальная магистраль,55.9,Площадь Гарина-Михайловского,https://novosibirsk.cian.ru/sale/flat/325362761/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1969
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,4,5,-1,-1,18/1,23 м²,-1,Новосибирск,-1,79942583950,6800000,,3, Богдана Хмельницкого,56.6,Заельцовская,https://novosibirsk.cian.ru/sale/flat/325158780/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,1960
flat,Люди,real_estate_agent,sale,Советский,-1,3,10,-1,-1,10/1,"13,4 м²",43 м²,Новосибирск,-1,79139529516,6800000,На Приморской,3,Приморская ,73.3,Студенческая,https://novosibirsk.cian.ru/sale/flat/324922846/?mlSearchSessionGuid=114ec3afc1c3ffd43f15b609efea890e,2013
